starting_city,days,budget,budget_level,interest,travel_type,transport_mode,recommended_route,total_distance_km,fuel_cost_lkr,hotel_cost_lkr,food_cost_lkr,attraction_cost_lkr,daily_budget_lkr,total_estimated_cost_lkr,recommended_hotels
Colombo,9,198789,high,cultural,family,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13627,306225,28242,18817,40228,362053,Tea Garden Hotel | Ella Green Stay | Mirissa Beach Stay
Colombo,7,201360,high,beach,family,bus,Colombo -> Ella -> Galle -> Colombo,335,6694,126259,32669,16884,25458,178205,Nine Arch Resort | Southern Wave Resort
Colombo,6,292232,high,nature,couple,van,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,16088,191016,16830,22602,40274,241641,Lakewood Stay | Hill Breeze Resort | Ella Mountain Inn
Colombo,6,278320,high,nature,family,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,7088,154596,29532,19618,34499,206992,Blue Ocean Resort | Fort View Hotel
Colombo,8,308946,high,wildlife,friends,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,11447,215240,34920,5130,34212,273693,Hill Breeze Resort | Ella Green Stay | Mirissa Beach Stay
Colombo,5,42858,low,beach,family,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,7541,18950,22845,7829,12520,62600,Mirissa Beach Stay | Southern Wave Resort
Colombo,6,347772,high,adventure,family,car,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,10316,118050,29400,10590,28983,173899,Lakewood Stay | Tea Garden Hotel | Ella Mountain Inn
Colombo,4,59484,low,cultural,friends,van,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,14524,21336,13680,23377,19501,78003,Sigiriya Nature Stay | Temple View Hotel | Ella Green Stay | Fort View Hotel
Colombo,8,59946,low,nature,couple,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,8812,48968,38360,3305,13290,106322,Sigiriya Nature Stay | Temple View Hotel
Colombo,10,59035,low,wildlife,friends,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,21658,49420,27880,18152,12483,124827,Safari Lodge | Ella Mountain Inn | Galle Sea Breeze
Colombo,4,75384,medium,nature,couple,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,8784,42384,15192,15701,20603,82412,Blue Ocean Resort | Fort View Hotel
Colombo,6,52713,low,adventure,couple,car,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,20521,40902,22206,9205,15358,92149,Heritage Palace | Northern Crown Hotel | Ella Mountain Inn | Fort View Hotel
Colombo,6,69539,medium,nature,family,bus,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,13253,75720,22044,10931,20824,124942,Sigiriya Nature Stay | Temple View Hotel
Colombo,2,307739,high,cultural,solo,bike,Colombo -> Ella -> Galle -> Colombo,335,7886,42582,7686,8262,32174,64349,Nine Arch Resort | Fort View Hotel
Colombo,4,283565,high,cultural,friends,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,10811,110556,11860,6374,35938,143754,Mirissa Beach Stay | Galle Sea Breeze
Colombo,5,108346,medium,beach,couple,van,Colombo -> Ella -> Galle -> Colombo,335,6770,50805,18130,15174,19515,97574,Ella Green Stay | Fort View Hotel
Colombo,7,39900,low,adventure,friends,bike,Colombo -> Yala -> Ella -> Galle -> Colombo,635,14054,24549,19684,18237,11764,82345,Safari Lodge | Ella Mountain Inn | Galle Sea Breeze
Colombo,4,157509,high,cultural,family,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,12506,114400,19376,14540,39230,156920,Ella Green Stay
Colombo,8,28733,low,nature,solo,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,17188,50960,26144,20620,14131,113050,Wildlife Camp | Ella Green Stay | Fort View Hotel
Colombo,8,126534,medium,beach,friends,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,11661,116408,31056,24727,23032,184256,Ella Green Stay
Colombo,5,194322,high,adventure,solo,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,11189,129145,23975,10907,35216,176078,Lion Rock Hotel | Kandy Hill Resort
Colombo,9,45289,low,cultural,solo,bike,Colombo -> Yala -> Ella -> Galle -> Colombo,635,14153,31860,25569,13492,9980,89819,Safari Lodge | Ella Green Stay | Galle Sea Breeze
Colombo,3,41584,low,cultural,friends,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,12754,13029,7941,19754,16261,48784,Sigiriya Nature Stay | Kandy Hill Resort | Ella Green Stay | Southern Wave Resort
Colombo,2,53269,low,wildlife,friends,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,16427,10922,6610,8428,24802,49604,Hill Breeze Resort | Ella Green Stay | Mirissa Beach Stay
Colombo,10,168220,high,cultural,solo,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,12494,301620,32030,11683,36014,360142,Hill Breeze Resort | Ella Green Stay | Blue Ocean Resort
Colombo,7,46186,low,beach,solo,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,10936,29799,28910,11086,11186,78300,Sigiriya Nature Stay | Lakewood Stay
Colombo,6,189247,high,cultural,friends,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,16125,144804,16830,12296,31645,189871,Lion Rock Hotel | Temple View Hotel | Ella Mountain Inn | Galle Sea Breeze
Colombo,10,44903,low,nature,family,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,10563,39980,32100,11255,9476,94764,Lion Rock Hotel | Lakewood Stay
Colombo,2,80710,medium,adventure,friends,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,8357,18894,9708,2401,20424,40847,Sigiriya Nature Stay | Lakewood Stay
Colombo,4,30633,low,beach,solo,car,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,12624,16848,15140,4080,11436,45746,Blue Ocean Resort | Galle Sea Breeze
Colombo,2,194947,high,adventure,solo,car,Colombo -> Yala -> Ella -> Galle -> Colombo,635,13128,34002,7276,22676,37398,74795,Wildlife Camp | Ella Green Stay | Southern Wave Resort
Colombo,3,96436,medium,adventure,couple,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,35588,23088,7734,18844,27236,81708,Heritage Palace | Jaffna City Inn | Ella Green Stay | Southern Wave Resort
Colombo,6,201547,high,nature,family,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,10379,160398,18798,18430,33848,203086,Lion Rock Hotel | Temple View Hotel
Colombo,6,30219,low,wildlife,friends,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,15467,31962,20046,5594,12124,72741,Lion Rock Hotel | Temple View Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,3,266581,high,beach,couple,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,11682,61581,14655,16630,34823,104470,Mirissa Beach Stay | Southern Wave Resort
Colombo,5,79309,medium,cultural,solo,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,16895,65805,18590,6351,22956,114779,Tea Garden Hotel | Nine Arch Resort | Mirissa Beach Stay
Colombo,5,36065,low,nature,solo,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,9588,18000,18205,10679,12605,63027,Ella Green Stay
Colombo,10,132082,medium,beach,friends,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,12909,116060,27920,2974,15679,156791,Tea Garden Hotel | Nine Arch Resort | Blue Ocean Resort
Colombo,9,171717,high,adventure,family,bus,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13913,252990,42795,19078,36644,329796,Tea Garden Hotel | Nine Arch Resort | Blue Ocean Resort
Colombo,2,197350,high,adventure,solo,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,9484,35224,5236,23858,38834,77668,Lion Rock Hotel | Kandy Hill Resort
Colombo,9,29779,low,wildlife,friends,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,16365,37413,41841,6972,11182,100636,Lion Rock Hotel | Temple View Hotel | Nine Arch Resort | Galle Sea Breeze
Colombo,4,28672,low,beach,solo,bike,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,20332,25460,12984,14653,19356,77425,Ancient City Hotel | Northern Crown Hotel | Ella Mountain Inn | Galle Sea Breeze
Colombo,4,52210,low,adventure,family,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,11970,25788,12224,8416,15751,63003,Blue Ocean Resort | Fort View Hotel
Colombo,2,84647,medium,adventure,couple,bus,Colombo -> Ella -> Galle -> Colombo,335,9288,26694,6380,10698,25142,50284,Ella Mountain Inn | Fort View Hotel
Colombo,5,122213,medium,adventure,couple,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,16757,49075,15635,7496,18236,91178,Hill Breeze Resort | Nine Arch Resort | Mirissa Beach Stay
Colombo,6,38001,low,adventure,family,van,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,12806,27444,26538,3749,11471,68827,Temple View Hotel | Hill Breeze Resort | Ella Green Stay
Colombo,6,104743,medium,adventure,family,bike,Colombo -> Ella -> Galle -> Colombo,335,10014,69984,28296,22829,21681,130084,Nine Arch Resort | Southern Wave Resort
Colombo,4,51392,low,wildlife,family,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,18882,15748,11976,2707,13022,52086,Wildlife Camp | Nine Arch Resort | Southern Wave Resort
Colombo,10,318682,high,beach,friends,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,12906,189510,28640,22867,25259,252593,Kandy Hill Resort | Tea Garden Hotel | Nine Arch Resort
Colombo,2,35271,low,cultural,friends,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,36354,8294,9972,16594,37346,74692,Ancient City Hotel | Northern Crown Hotel | Nine Arch Resort | Fort View Hotel
Colombo,7,270841,high,wildlife,family,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,32153,121919,28406,20179,28533,199729,Ancient City Hotel | Northern Crown Hotel | Ella Mountain Inn | Southern Wave Resort
Colombo,3,127272,medium,adventure,couple,car,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,8626,27483,10323,11360,18263,54788,River Edge Resort | Fort View Hotel
Colombo,9,56014,low,wildlife,solo,bike,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,9162,43146,30537,11548,10313,92818,River Edge Resort | Fort View Hotel
Colombo,9,235093,high,wildlife,family,bus,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,6919,200925,36126,6697,28445,256007,Mirissa Beach Stay | Fort View Hotel
Colombo,5,247179,high,nature,solo,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,11080,113990,18140,24617,35148,175738,Lakewood Stay | Tea Garden Hotel | Ella Green Stay
Colombo,10,289180,high,wildlife,couple,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,16267,348910,39980,11954,41787,417872,Sigiriya Nature Stay | Kandy Hill Resort | Ella Mountain Inn | Fort View Hotel
Colombo,7,272411,high,adventure,solo,bus,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,16487,116970,18634,15109,24267,169870,Lakewood Stay | Tea Garden Hotel | Nine Arch Resort
Colombo,5,285508,high,beach,couple,car,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,6795,96990,24805,3697,26439,132197,Mirissa Beach Stay | Southern Wave Resort
Colombo,2,302288,high,wildlife,family,car,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,12372,46904,6616,10673,39830,79660,Mirissa Beach Stay | Fort View Hotel
Colombo,9,273735,high,adventure,couple,bike,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,10942,260325,34425,19007,35876,322881,Tea Garden Hotel | Ella Green Stay | Mirissa Beach Stay
Colombo,3,266612,high,adventure,solo,bus,Colombo -> Ella -> Galle -> Colombo,335,8537,62187,10398,22349,33905,101715,Ella Green Stay | Fort View Hotel
Colombo,10,200177,high,beach,family,van,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,7644,283810,42610,18051,35476,354756,Mirissa Beach Stay | Galle Sea Breeze
Colombo,5,325891,high,adventure,couple,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,9947,131220,24270,3515,33632,168159,Ella Mountain Inn
Colombo,6,86180,medium,wildlife,friends,van,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,7531,69870,24552,18174,20398,122385,Sigiriya Nature Stay | Temple View Hotel
Colombo,3,158732,high,cultural,friends,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,10927,93939,8337,16316,43136,129407,Mirissa Beach Stay | Galle Sea Breeze
Colombo,5,89467,medium,beach,solo,car,Colombo -> Yala -> Ella -> Galle -> Colombo,635,14592,43480,17145,14611,18887,94437,Wildlife Camp | Nine Arch Resort | Fort View Hotel
Colombo,6,99477,medium,cultural,solo,car,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,6148,43464,26106,24675,17032,102194,Bentota Bay Hotel | Fort View Hotel
Colombo,2,29310,low,beach,family,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,12434,13372,6046,21914,29069,58138,Lion Rock Hotel | Kandy Hill Resort | Nine Arch Resort | Fort View Hotel
Colombo,10,328590,high,cultural,solo,car,Colombo -> Ella -> Galle -> Colombo,335,8165,326790,44350,7062,38607,386067,Ella Mountain Inn | Southern Wave Resort
Colombo,2,131877,medium,cultural,friends,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,27491,24856,9306,16468,42962,85923,Heritage Palace | Jaffna City Inn | Nine Arch Resort | Southern Wave Resort
Colombo,3,189828,high,beach,couple,bike,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,7995,63321,8457,5654,30223,90668,River Edge Resort | Southern Wave Resort
Colombo,4,340544,high,wildlife,couple,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,7749,96036,19888,22463,36119,144475,Sigiriya Nature Stay | Kandy Hill Resort
Colombo,9,35758,low,wildlife,friends,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,12747,52758,40797,12801,13689,123204,Hill Breeze Resort | Ella Green Stay | Blue Ocean Resort
Colombo,9,180221,high,cultural,couple,bike,Colombo -> Kandy -> Nuwara Eliya -> Ella -> Colombo,495,15611,281907,26109,10422,36781,331031,Lakewood Stay | Hill Breeze Resort | Ella Mountain Inn
Colombo,4,274819,high,beach,solo,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,20398,115028,18672,6741,41105,164419,Sigiriya Nature Stay | Temple View Hotel | Nine Arch Resort | Southern Wave Resort
Colombo,5,186101,high,nature,family,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,11168,114120,12690,23446,33735,168673,Lion Rock Hotel | Temple View Hotel
Colombo,6,166611,high,adventure,friends,bike,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,9305,139074,18678,21800,32096,192575,Nine Arch Resort
Colombo,6,288880,high,beach,couple,van,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,13655,140472,18984,24692,33394,200363,Lion Rock Hotel | Temple View Hotel | Nine Arch Resort | Galle Sea Breeze
Colombo,7,284807,high,adventure,solo,bus,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,33712,130977,19250,7889,28546,199819,Ancient City Hotel | Jaffna City Inn | Ella Green Stay | Fort View Hotel
Colombo,7,213588,high,beach,friends,car,Colombo -> Ella -> Galle -> Colombo,335,7516,108080,20755,20167,23254,162778,Nine Arch Resort | Southern Wave Resort
Colombo,2,98850,medium,adventure,couple,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,9700,14506,7978,13964,22058,44117,Hill Breeze Resort | Ella Mountain Inn | Mirissa Beach Stay
Colombo,6,139201,medium,nature,friends,bike,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,7731,50760,28452,18655,17398,104390,River Edge Resort | Fort View Hotel
Colombo,10,40748,low,wildlife,friends,bike,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,8606,35000,41410,17512,10346,103456,Bentota Bay Hotel | Galle Sea Breeze
Colombo,9,89891,medium,cultural,friends,car,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,29557,80154,22770,17696,16678,150098,Heritage Palace | Northern Crown Hotel | Ella Green Stay | Fort View Hotel
Colombo,3,52282,low,nature,family,car,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,16147,18417,10137,13990,20632,61895,Hill Breeze Resort | Nine Arch Resort | Mirissa Beach Stay
Colombo,5,41484,low,adventure,solo,bike,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,7737,30745,17590,18032,15202,76009,Nine Arch Resort
Colombo,6,51122,low,cultural,solo,car,Colombo -> Ella -> Galle -> Colombo,335,11179,23190,23232,6692,10051,60306,Nine Arch Resort | Galle Sea Breeze
Colombo,9,325189,high,wildlife,couple,bus,Colombo -> Bentota -> Hikkaduwa -> Galle -> Colombo,310,10630,171738,29016,4094,24661,221945,Bentota Bay Hotel | Southern Wave Resort
Colombo,7,46304,low,cultural,family,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,7320,36022,29554,3071,11260,78823,Lion Rock Hotel | Kandy Hill Resort
Colombo,3,35640,low,wildlife,couple,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,20584,10842,9003,7905,16489,49467,Safari Lodge | Ella Mountain Inn | Galle Sea Breeze
Colombo,8,257176,high,nature,family,car,Colombo -> Ella -> Galle -> Colombo,335,8741,180800,23416,11386,28752,230018,Nine Arch Resort | Southern Wave Resort
Colombo,3,137890,medium,nature,couple,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,11930,25170,8217,6246,19052,57156,Lion Rock Hotel | Lakewood Stay | Nine Arch Resort | Southern Wave Resort
Colombo,5,318303,high,cultural,family,bike,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,12576,155765,17820,8170,39920,199600,Nine Arch Resort
Colombo,7,83011,medium,nature,couple,bus,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,19165,54565,20909,24778,17271,120899,Sigiriya Nature Stay | Lakewood Stay | Ella Mountain Inn | Fort View Hotel
Colombo,7,96497,medium,nature,solo,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,10947,60305,26964,8008,15414,107899,Ella Green Stay
Colombo,3,192784,high,adventure,solo,bus,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,12790,48915,8055,22401,29063,87190,Mirissa Beach Stay | Southern Wave Resort
Colombo,10,52402,low,beach,friends,bus,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,8770,66470,41950,13255,13216,132155,Mirissa Beach Stay | Fort View Hotel
Colombo,5,46745,low,wildlife,solo,van,Colombo -> Anuradhapura -> Jaffna -> Trincomalee -> Ella -> Galle -> Colombo,1040,22515,22725,16755,5340,13749,68747,Heritage Palace | Jaffna City Inn | Ella Green Stay | Southern Wave Resort
Colombo,7,50940,low,cultural,friends,bus,Colombo -> Yala -> Ella -> Galle -> Colombo,635,18970,25158,28819,8073,11598,81185,Safari Lodge | Ella Mountain Inn | Fort View Hotel
Colombo,4,336143,high,nature,solo,bike,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,9325,97572,17088,21730,36820,147279,Sigiriya Nature Stay | Temple View Hotel
Colombo,6,309139,high,wildlife,friends,van,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,8110,91068,20106,4085,21665,129989,Ella Green Stay
Colombo,7,244240,high,adventure,friends,van,Colombo -> Nuwara Eliya -> Ella -> Mirissa -> Colombo,530,13822,236152,27321,13741,41345,289412,Hill Breeze Resort | Ella Mountain Inn | Mirissa Beach Stay
Colombo,8,252755,high,beach,solo,bike,Colombo -> Mirissa -> Unawatuna -> Galle -> Colombo,375,11389,211136,36520,19229,34977,279816,Blue Ocean Resort | Southern Wave Resort
Colombo,3,307887,high,beach,family,car,Colombo -> Polonnaruwa -> Sigiriya -> Kandy -> Colombo,390,13179,53124,10299,22276,34133,102400,Sigiriya Nature Stay | Kandy Hill Resort
Colombo,9,49903,low,wildlife,family,car,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,14525,51939,37170,24195,13776,123985,Sigiriya Nature Stay | Kandy Hill Resort | Ella Green Stay | Galle Sea Breeze
Colombo,5,116482,medium,adventure,solo,car,Colombo -> Badulla -> Ella -> Arugam Bay -> Colombo,410,14206,40865,23570,8206,18915,94577,Nine Arch Resort
Colombo,2,116088,medium,cultural,solo,car,Colombo -> Ella -> Galle -> Colombo,335,10432,22264,6808,5097,21926,43852,Ella Mountain Inn | Galle Sea Breeze
Colombo,7,172213,high,wildlife,couple,bike,Colombo -> Yala -> Ella -> Galle -> Colombo,635,16027,140602,19222,10649,26025,182177,Wildlife Camp | Ella Green Stay | Southern Wave Resort
Colombo,2,164976,high,adventure,couple,van,Colombo -> Sigiriya -> Kandy -> Ella -> Galle -> Colombo,625,18305,51524,8364,22878,51990,103979,Lion Rock Hotel | Kandy Hill Resort | Nine Arch Resort | Galle Sea Breeze
Colombo,9,37855,low,beach,solo,car,Colombo -> Ella -> Galle -> Colombo,335,9595,61677,41580,17118,14101,126912,Ella Mountain Inn | Fort View Hotel
